1,4,7,8,13,17,18,78
41,HS-grad,Handlers-cleaners,Husband,40,41 Handlers-cleaners,41 Husband,Handlers-cleaners Husband
32,Some-college,Machine-op-inspct,Unmarried,40,32 Machine-op-inspct,32 Unmarried,Machine-op-inspct Unmarried
18,HS-grad,Adm-clerical,Own-child,30,18 Adm-clerical,18 Own-child,Adm-clerical Own-child
36,HS-grad,Handlers-cleaners,Husband,65,36 Handlers-cleaners,36 Husband,Handlers-cleaners Husband
37,10th,Handlers-cleaners,Not-in-family,40,37 Handlers-cleaners,37 Not-in-family,Handlers-cleaners Not-in-family
31,5th-6th,Farming-fishing,Own-child,25,31 Farming-fishing,31 Own-child,Farming-fishing Own-child
46,Bachelors,Exec-managerial,Husband,51,46 Exec-managerial,46 Husband,Exec-managerial Husband
24,HS-grad,Machine-op-inspct,Not-in-family,40,24 Machine-op-inspct,24 Not-in-family,Machine-op-inspct Not-in-family
25,Bachelors,Exec-managerial,Own-child,35,25 Exec-managerial,25 Own-child,Exec-managerial Own-child
55,5th-6th,Craft-repair,Husband,50,55 Craft-repair,55 Husband,Craft-repair Husband
64,HS-grad,Exec-managerial,Not-in-family,40,64 Exec-managerial,64 Not-in-family,Exec-managerial Not-in-family
30,Bachelors,Prof-specialty,Not-in-family,40,30 Prof-specialty,30 Not-in-family,Prof-specialty Not-in-family
65,Masters,Prof-specialty,Not-in-family,99,65 Prof-specialty,65 Not-in-family,Prof-specialty Not-in-family
46,Bachelors,Prof-specialty,Not-in-family,40,46 Prof-specialty,46 Not-in-family,Prof-specialty Not-in-family
45,Masters,Exec-managerial,Husband,60,45 Exec-managerial,45 Husband,Exec-managerial Husband
18,Some-college,Sales,Own-child,25,18 Sales,18 Own-child,Sales Own-child
32,Bachelors,Exec-managerial,Husband,40,32 Exec-managerial,32 Husband,Exec-managerial Husband
38,Bachelors,noValueSetHere123156456,Wife,50,38 noValueSetHere123156456,38 Wife,noValueSetHere123156456 Wife
34,Doctorate,Prof-specialty,Husband,45,34 Prof-specialty,34 Husband,Prof-specialty Husband
35,HS-grad,Craft-repair,Husband,40,35 Craft-repair,35 Husband,Craft-repair Husband
26,HS-grad,Craft-repair,Own-child,40,26 Craft-repair,26 Own-child,Craft-repair Own-child
24,Some-college,Sales,Other-relative,35,24 Sales,24 Other-relative,Sales Other-relative
45,HS-grad,Sales,Husband,80,45 Sales,45 Husband,Sales Husband
36,10th,Handlers-cleaners,Not-in-family,34,36 Handlers-cleaners,36 Not-in-family,Handlers-cleaners Not-in-family
44,7th-8th,Machine-op-inspct,Husband,40,44 Machine-op-inspct,44 Husband,Machine-op-inspct Husband
23,Some-college,Adm-clerical,Not-in-family,60,23 Adm-clerical,23 Not-in-family,Adm-clerical Not-in-family
57,HS-grad,Craft-repair,Husband,55,57 Craft-repair,57 Husband,Craft-repair Husband
41,Some-college,Sales,Husband,60,41 Sales,41 Husband,Sales Husband
20,HS-grad,Protective-serv,Husband,30,20 Protective-serv,20 Husband,Protective-serv Husband
32,Some-college,Craft-repair,Husband,36,32 Craft-repair,32 Husband,Craft-repair Husband
60,HS-grad,Other-service,Wife,40,60 Other-service,60 Wife,Other-service Wife
38,Bachelors,Craft-repair,Not-in-family,20,38 Craft-repair,38 Not-in-family,Craft-repair Not-in-family
29,HS-grad,Transport-moving,Not-in-family,45,29 Transport-moving,29 Not-in-family,Transport-moving Not-in-family
22,HS-grad,Craft-repair,Own-child,40,22 Craft-repair,22 Own-child,Craft-repair Own-child
21,Some-college,Sales,Own-child,30,21 Sales,21 Own-child,Sales Own-child
40,HS-grad,Other-service,Other-relative,40,40 Other-service,40 Other-relative,Other-service Other-relative
59,Some-college,Exec-managerial,Husband,45,59 Exec-managerial,59 Husband,Exec-managerial Husband
45,Masters,Exec-managerial,Not-in-family,45,45 Exec-managerial,45 Not-in-family,Exec-managerial Not-in-family
76,HS-grad,Other-service,Not-in-family,13,76 Other-service,76 Not-in-family,Other-service Not-in-family
45,Bachelors,Machine-op-inspct,Husband,40,45 Machine-op-inspct,45 Husband,Machine-op-inspct Husband
49,Masters,Prof-specialty,Unmarried,70,49 Prof-specialty,49 Unmarried,Prof-specialty Unmarried
36,Assoc-voc,Protective-serv,Not-in-family,60,36 Protective-serv,36 Not-in-family,Protective-serv Not-in-family
22,11th,Craft-repair,Own-child,35,22 Craft-repair,22 Own-child,Craft-repair Own-child
47,Assoc-voc,Prof-specialty,Unmarried,44,47 Prof-specialty,47 Unmarried,Prof-specialty Unmarried
26,HS-grad,Sales,Husband,55,26 Sales,26 Husband,Sales Husband
21,Some-college,Craft-repair,Own-child,40,21 Craft-repair,21 Own-child,Craft-repair Own-child
27,HS-grad,Transport-moving,Own-child,15,27 Transport-moving,27 Own-child,Transport-moving Own-child
26,Bachelors,Other-service,Not-in-family,40,26 Other-service,26 Not-in-family,Other-service Not-in-family
20,Assoc-voc,Tech-support,Own-child,25,20 Tech-support,20 Own-child,Tech-support Own-child
31,Masters,Prof-specialty,Not-in-family,45,31 Prof-specialty,31 Not-in-family,Prof-specialty Not-in-family
57,Masters,Other-service,Unmarried,40,57 Other-service,57 Unmarried,Other-service Unmarried
39,11th,Sales,Other-relative,40,39 Sales,39 Other-relative,Sales Other-relative
36,Assoc-acdm,Tech-support,Not-in-family,40,36 Tech-support,36 Not-in-family,Tech-support Not-in-family
66,Some-college,Exec-managerial,Husband,45,66 Exec-managerial,66 Husband,Exec-managerial Husband
34,Some-college,Craft-repair,Husband,40,34 Craft-repair,34 Husband,Craft-repair Husband
80,HS-grad,noValueSetHere123156456,Husband,25,80 noValueSetHere123156456,80 Husband,noValueSetHere123156456 Husband
21,HS-grad,Other-service,Other-relative,40,21 Other-service,21 Other-relative,Other-service Other-relative
40,Bachelors,Exec-managerial,Husband,32,40 Exec-managerial,40 Husband,Exec-managerial Husband
49,Assoc-acdm,Adm-clerical,Not-in-family,30,49 Adm-clerical,49 Not-in-family,Adm-clerical Not-in-family
48,Some-college,Sales,Not-in-family,60,48 Sales,48 Not-in-family,Sales Not-in-family
19,Some-college,Other-service,Not-in-family,24,19 Other-service,19 Not-in-family,Other-service Not-in-family
42,11th,Transport-moving,Husband,40,42 Transport-moving,42 Husband,Transport-moving Husband
59,HS-grad,Transport-moving,Husband,45,59 Transport-moving,59 Husband,Transport-moving Husband
63,Some-college,Other-service,Not-in-family,40,63 Other-service,63 Not-in-family,Other-service Not-in-family
26,HS-grad,Craft-repair,Other-relative,40,26 Craft-repair,26 Other-relative,Craft-repair Other-relative
41,9th,Other-service,Other-relative,35,41 Other-service,41 Other-relative,Other-service Other-relative
42,Some-college,Adm-clerical,Husband,40,42 Adm-clerical,42 Husband,Adm-clerical Husband
19,HS-grad,Other-service,Own-child,20,19 Other-service,19 Own-child,Other-service Own-child
45,11th,Other-service,Wife,25,45 Other-service,45 Wife,Other-service Wife
47,HS-grad,Other-service,Wife,30,47 Other-service,47 Wife,Other-service Wife
47,HS-grad,Adm-clerical,Not-in-family,40,47 Adm-clerical,47 Not-in-family,Adm-clerical Not-in-family
34,Assoc-voc,Craft-repair,Husband,40,34 Craft-repair,34 Husband,Craft-repair Husband
49,Bachelors,Sales,Husband,40,49 Sales,49 Husband,Sales Husband
36,HS-grad,Transport-moving,Not-in-family,40,36 Transport-moving,36 Not-in-family,Transport-moving Not-in-family
53,HS-grad,Craft-repair,Unmarried,40,53 Craft-repair,53 Unmarried,Craft-repair Unmarried
21,Some-college,noValueSetHere123156456,Not-in-family,45,21 noValueSetHere123156456,21 Not-in-family,noValueSetHere123156456 Not-in-family
39,HS-grad,Handlers-cleaners,Not-in-family,40,39 Handlers-cleaners,39 Not-in-family,Handlers-cleaners Not-in-family
52,Assoc-voc,Craft-repair,Husband,40,52 Craft-repair,52 Husband,Craft-repair Husband
18,Some-college,Sales,Own-child,35,18 Sales,18 Own-child,Sales Own-child
59,Assoc-voc,Craft-repair,Not-in-family,40,59 Craft-repair,59 Not-in-family,Craft-repair Not-in-family
50,HS-grad,Craft-repair,Husband,50,50 Craft-repair,50 Husband,Craft-repair Husband
31,Bachelors,Tech-support,Husband,40,31 Tech-support,31 Husband,Tech-support Husband
52,Some-college,noValueSetHere123156456,Wife,40,52 noValueSetHere123156456,52 Wife,noValueSetHere123156456 Wife
41,Some-college,Exec-managerial,Husband,40,41 Exec-managerial,41 Husband,Exec-managerial Husband
45,Assoc-acdm,Tech-support,Unmarried,40,45 Tech-support,45 Unmarried,Tech-support Unmarried
54,Masters,Prof-specialty,Not-in-family,40,54 Prof-specialty,54 Not-in-family,Prof-specialty Not-in-family
22,HS-grad,Farming-fishing,Not-in-family,25,22 Farming-fishing,22 Not-in-family,Farming-fishing Not-in-family
50,HS-grad,Transport-moving,Husband,40,50 Transport-moving,50 Husband,Transport-moving Husband
20,Assoc-acdm,noValueSetHere123156456,Not-in-family,32,20 noValueSetHere123156456,20 Not-in-family,noValueSetHere123156456 Not-in-family
43,HS-grad,Adm-clerical,Not-in-family,40,43 Adm-clerical,43 Not-in-family,Adm-clerical Not-in-family
48,Bachelors,Prof-specialty,Husband,40,48 Prof-specialty,48 Husband,Prof-specialty Husband
24,Bachelors,Exec-managerial,Not-in-family,45,24 Exec-managerial,24 Not-in-family,Exec-managerial Not-in-family
54,Some-college,Sales,Husband,40,54 Sales,54 Husband,Sales Husband
26,HS-grad,Adm-clerical,Husband,40,26 Adm-clerical,26 Husband,Adm-clerical Husband
53,Bachelors,Craft-repair,Husband,40,53 Craft-repair,53 Husband,Craft-repair Husband
51,Doctorate,Prof-specialty,Husband,40,51 Prof-specialty,51 Husband,Prof-specialty Husband
54,Masters,Exec-managerial,Husband,44,54 Exec-managerial,54 Husband,Exec-managerial Husband
32,HS-grad,Craft-repair,Husband,49,32 Craft-repair,32 Husband,Craft-repair Husband
46,HS-grad,Craft-repair,Husband,40,46 Craft-repair,46 Husband,Craft-repair Husband
60,Bachelors,noValueSetHere123156456,Husband,12,60 noValueSetHere123156456,60 Husband,noValueSetHere123156456 Husband
52,HS-grad,Adm-clerical,Not-in-family,45,52 Adm-clerical,52 Not-in-family,Adm-clerical Not-in-family
44,HS-grad,Adm-clerical,Not-in-family,40,44 Adm-clerical,44 Not-in-family,Adm-clerical Not-in-family
56,Some-college,Exec-managerial,Husband,40,56 Exec-managerial,56 Husband,Exec-managerial Husband
57,HS-grad,Exec-managerial,Husband,40,57 Exec-managerial,57 Husband,Exec-managerial Husband
35,HS-grad,Other-service,Unmarried,40,35 Other-service,35 Unmarried,Other-service Unmarried
30,Assoc-acdm,Tech-support,Not-in-family,40,30 Tech-support,30 Not-in-family,Tech-support Not-in-family
29,Some-college,Handlers-cleaners,Not-in-family,35,29 Handlers-cleaners,29 Not-in-family,Handlers-cleaners Not-in-family
49,Bachelors,Exec-managerial,Husband,66,49 Exec-managerial,49 Husband,Exec-managerial Husband
28,10th,Handlers-cleaners,Not-in-family,40,28 Handlers-cleaners,28 Not-in-family,Handlers-cleaners Not-in-family
30,Some-college,Adm-clerical,Unmarried,40,30 Adm-clerical,30 Unmarried,Adm-clerical Unmarried
45,HS-grad,Other-service,Not-in-family,40,45 Other-service,45 Not-in-family,Other-service Not-in-family
17,10th,Other-service,Own-child,12,17 Other-service,17 Own-child,Other-service Own-child
54,10th,Adm-clerical,Husband,40,54 Adm-clerical,54 Husband,Adm-clerical Husband
31,Some-college,Adm-clerical,Husband,40,31 Adm-clerical,31 Husband,Adm-clerical Husband
54,Doctorate,Exec-managerial,Husband,50,54 Exec-managerial,54 Husband,Exec-managerial Husband
55,Bachelors,noValueSetHere123156456,Husband,40,55 noValueSetHere123156456,55 Husband,noValueSetHere123156456 Husband
26,Assoc-acdm,Adm-clerical,Own-child,40,26 Adm-clerical,26 Own-child,Adm-clerical Own-child
37,9th,Handlers-cleaners,Husband,50,37 Handlers-cleaners,37 Husband,Handlers-cleaners Husband
34,HS-grad,Craft-repair,Not-in-family,48,34 Craft-repair,34 Not-in-family,Craft-repair Not-in-family
38,Bachelors,Prof-specialty,Husband,40,38 Prof-specialty,38 Husband,Prof-specialty Husband
51,Some-college,Exec-managerial,Husband,45,51 Exec-managerial,51 Husband,Exec-managerial Husband
41,HS-grad,Exec-managerial,Not-in-family,60,41 Exec-managerial,41 Not-in-family,Exec-managerial Not-in-family
24,Some-college,Handlers-cleaners,Not-in-family,40,24 Handlers-cleaners,24 Not-in-family,Handlers-cleaners Not-in-family
56,Bachelors,Exec-managerial,Husband,50,56 Exec-managerial,56 Husband,Exec-managerial Husband
33,HS-grad,Craft-repair,Own-child,40,33 Craft-repair,33 Own-child,Craft-repair Own-child
31,10th,Machine-op-inspct,Husband,40,31 Machine-op-inspct,31 Husband,Machine-op-inspct Husband
27,Some-college,Handlers-cleaners,Not-in-family,50,27 Handlers-cleaners,27 Not-in-family,Handlers-cleaners Not-in-family
32,Bachelors,Sales,Other-relative,45,32 Sales,32 Other-relative,Sales Other-relative
35,Assoc-acdm,Exec-managerial,Husband,40,35 Exec-managerial,35 Husband,Exec-managerial Husband
43,Some-college,Craft-repair,Husband,45,43 Craft-repair,43 Husband,Craft-repair Husband
40,HS-grad,Other-service,Unmarried,36,40 Other-service,40 Unmarried,Other-service Unmarried
19,HS-grad,Other-service,Own-child,53,19 Other-service,19 Own-child,Other-service Own-child
23,Assoc-acdm,Handlers-cleaners,Own-child,32,23 Handlers-cleaners,23 Own-child,Handlers-cleaners Own-child
40,HS-grad,Machine-op-inspct,Unmarried,40,40 Machine-op-inspct,40 Unmarried,Machine-op-inspct Unmarried
59,HS-grad,Craft-repair,Not-in-family,38,59 Craft-repair,59 Not-in-family,Craft-repair Not-in-family
43,HS-grad,Craft-repair,Husband,40,43 Craft-repair,43 Husband,Craft-repair Husband
43,10th,Craft-repair,Husband,60,43 Craft-repair,43 Husband,Craft-repair Husband
53,HS-grad,Machine-op-inspct,Not-in-family,40,53 Machine-op-inspct,53 Not-in-family,Machine-op-inspct Not-in-family
26,HS-grad,Sales,Husband,40,26 Sales,26 Husband,Sales Husband
68,Some-college,Exec-managerial,Husband,20,68 Exec-managerial,68 Husband,Exec-managerial Husband
41,Bachelors,Sales,Husband,48,41 Sales,41 Husband,Sales Husband
32,HS-grad,Craft-repair,Unmarried,40,32 Craft-repair,32 Unmarried,Craft-repair Unmarried
25,Bachelors,Exec-managerial,Not-in-family,40,25 Exec-managerial,25 Not-in-family,Exec-managerial Not-in-family
20,HS-grad,Other-service,Own-child,40,20 Other-service,20 Own-child,Other-service Own-child
22,Some-college,Other-service,Not-in-family,15,22 Other-service,22 Not-in-family,Other-service Not-in-family
33,10th,Craft-repair,Husband,40,33 Craft-repair,33 Husband,Craft-repair Husband
26,Some-college,Other-service,Other-relative,40,26 Other-service,26 Other-relative,Other-service Other-relative
29,HS-grad,Other-service,Unmarried,25,29 Other-service,29 Unmarried,Other-service Unmarried
20,HS-grad,Sales,Own-child,23,20 Sales,20 Own-child,Sales Own-child
68,Masters,Prof-specialty,Husband,42,68 Prof-specialty,68 Husband,Prof-specialty Husband
58,Some-college,Prof-specialty,Unmarried,40,58 Prof-specialty,58 Unmarried,Prof-specialty Unmarried
32,HS-grad,Machine-op-inspct,Not-in-family,40,32 Machine-op-inspct,32 Not-in-family,Machine-op-inspct Not-in-family
23,Assoc-acdm,Other-service,Not-in-family,25,23 Other-service,23 Not-in-family,Other-service Not-in-family
30,9th,Other-service,Husband,40,30 Other-service,30 Husband,Other-service Husband
67,Some-college,Farming-fishing,Husband,8,67 Farming-fishing,67 Husband,Farming-fishing Husband
26,Assoc-acdm,Adm-clerical,Unmarried,32,26 Adm-clerical,26 Unmarried,Adm-clerical Unmarried
53,HS-grad,Exec-managerial,Husband,35,53 Exec-managerial,53 Husband,Exec-managerial Husband
27,HS-grad,Transport-moving,Husband,60,27 Transport-moving,27 Husband,Transport-moving Husband
29,Some-college,Farming-fishing,Own-child,65,29 Farming-fishing,29 Own-child,Farming-fishing Own-child
38,Doctorate,Prof-specialty,Husband,40,38 Prof-specialty,38 Husband,Prof-specialty Husband
17,9th,Other-service,Own-child,40,17 Other-service,17 Own-child,Other-service Own-child
48,Masters,Tech-support,Husband,40,48 Tech-support,48 Husband,Tech-support Husband
52,Some-college,Other-service,Unmarried,40,52 Other-service,52 Unmarried,Other-service Unmarried
28,Assoc-acdm,Exec-managerial,Wife,40,28 Exec-managerial,28 Wife,Exec-managerial Wife
18,Some-college,Sales,Own-child,15,18 Sales,18 Own-child,Sales Own-child
28,Some-college,Sales,Not-in-family,30,28 Sales,28 Not-in-family,Sales Not-in-family
34,Some-college,Craft-repair,Husband,40,34 Craft-repair,34 Husband,Craft-repair Husband
62,HS-grad,Prof-specialty,Husband,40,62 Prof-specialty,62 Husband,Prof-specialty Husband
46,5th-6th,Machine-op-inspct,Husband,40,46 Machine-op-inspct,46 Husband,Machine-op-inspct Husband
30,Some-college,Adm-clerical,Unmarried,40,30 Adm-clerical,30 Unmarried,Adm-clerical Unmarried
20,Some-college,Transport-moving,Own-child,40,20 Transport-moving,20 Own-child,Transport-moving Own-child
29,HS-grad,Exec-managerial,Not-in-family,50,29 Exec-managerial,29 Not-in-family,Exec-managerial Not-in-family
55,Some-college,Adm-clerical,Husband,25,55 Adm-clerical,55 Husband,Adm-clerical Husband
20,Some-college,Prof-specialty,Own-child,24,20 Prof-specialty,20 Own-child,Prof-specialty Own-child
54,10th,Transport-moving,Husband,40,54 Transport-moving,54 Husband,Transport-moving Husband
27,10th,Craft-repair,Not-in-family,30,27 Craft-repair,27 Not-in-family,Craft-repair Not-in-family
43,Some-college,Adm-clerical,Not-in-family,55,43 Adm-clerical,43 Not-in-family,Adm-clerical Not-in-family
17,10th,noValueSetHere123156456,Own-child,40,17 noValueSetHere123156456,17 Own-child,noValueSetHere123156456 Own-child
48,Masters,Protective-serv,Not-in-family,72,48 Protective-serv,48 Not-in-family,Protective-serv Not-in-family
34,Bachelors,Exec-managerial,Own-child,40,34 Exec-managerial,34 Own-child,Exec-managerial Own-child
66,9th,noValueSetHere123156456,Husband,40,66 noValueSetHere123156456,66 Husband,noValueSetHere123156456 Husband
29,Bachelors,Prof-specialty,Not-in-family,40,29 Prof-specialty,29 Not-in-family,Prof-specialty Not-in-family
43,Some-college,noValueSetHere123156456,Not-in-family,40,43 noValueSetHere123156456,43 Not-in-family,noValueSetHere123156456 Not-in-family
37,Assoc-voc,Sales,Unmarried,40,37 Sales,37 Unmarried,Sales Unmarried
56,Some-college,Prof-specialty,Husband,40,56 Prof-specialty,56 Husband,Prof-specialty Husband
58,10th,Craft-repair,Husband,40,58 Craft-repair,58 Husband,Craft-repair Husband
54,Bachelors,Sales,Husband,40,54 Sales,54 Husband,Sales Husband
45,Some-college,Craft-repair,Not-in-family,41,45 Craft-repair,45 Not-in-family,Craft-repair Not-in-family
29,HS-grad,Other-service,Husband,40,29 Other-service,29 Husband,Other-service Husband
26,Assoc-acdm,Adm-clerical,Wife,40,26 Adm-clerical,26 Wife,Adm-clerical Wife
43,HS-grad,Adm-clerical,Husband,40,43 Adm-clerical,43 Husband,Adm-clerical Husband
